0.0,9.750507424519588,52.346143352299705
0.0,9.749628317242403,52.34515435661287
0.0,9.74973820565205,52.34504446820323
0.0,9.751166754977477,52.34449502615499
0.0,9.751496420206422,52.34449502615499
0.0,9.75160630861607,52.34504446820323
0.0,9.75160630861607,52.345374133432166
0.0,9.750617312929236,52.346143352299705
1.0,9.739848248783716,52.36009918032502
1.0,9.740287802422309,52.35856074258995
1.0,9.741057021289844,52.358450854180305
1.0,9.740068025603012,52.36009918032502
2.0,9.746001999724013,52.34702245957689
2.0,9.74556244608542,52.34592357548041
2.0,9.745782222904717,52.34581368707076
2.0,9.746551441772255,52.34548402184182
2.0,9.746771218591551,52.34548402184182
2.0,9.7468811070012,52.345593910251466
2.0,9.7468811070012,52.34592357548041
2.0,9.746661330181903,52.34702245957689
2.0,9.746441553362606,52.34713234798654
3.0,9.746111888133662,52.35328609892684
3.0,9.744024008350346,52.35218721483036
3.0,9.745672334495069,52.35108833073387
3.0,9.747320660639792,52.351747661191766
3.0,9.747540437459088,52.35185754960141
3.0,9.746661330181903,52.35295643369789
4.0,9.737430703771455,52.361307952831154
4.0,9.739408695145123,52.361527729650454
4.0,9.73896914150653,52.361857394879394
4.0,9.738639476277585,52.362077171698694
4.0,9.7377603690004,52.36251672533729
4.0,9.73710103854251,52.36229694851799
4.0,9.736881261723214,52.36218706010834
4.0,9.736991150132862,52.361857394879394
4.0,9.73710103854251,52.3616376180601
5.0,9.749628317242403,52.34350603046815
5.0,9.749628317242403,52.34504446820323
5.0,9.749518428832754,52.34515435661287
5.0,9.749408540423106,52.34515435661287
5.0,9.748199767916976,52.344604914564634
5.0,9.747870102688033,52.34416536092604
5.0,9.747760214278385,52.34394558410674
5.0,9.747760214278385,52.343835695697095
5.0,9.748089879507328,52.3436159188778
5.0,9.748419544736272,52.34350603046815
6.0,9.751935973845015,52.34350603046815
6.0,9.752155750664311,52.343286253648856
6.0,9.75226563907396,52.343286253648856
6.0,9.753364523170442,52.3436159188778
6.0,9.753694188399386,52.343835695697095
6.0,9.753913965218683,52.344055472516395
6.0,9.753913965218683,52.34427524933569
6.0,9.753694188399386,52.344604914564634
6.0,9.75347441158009,52.344604914564634
6.0,9.75226563907396,52.34449502615499
6.0,9.751826085435367,52.34427524933569
6.0,9.751826085435367,52.34416536092604
7.0,9.741496574928437,52.35812118895136
7.0,9.739738360374067,52.35581353234875
7.0,9.740287802422309,52.35526409030051
7.0,9.742155905386326,52.355373978710155
7.0,9.74314490107316,52.35669263962593
7.0,9.74314490107316,52.35680252803558
7.0,9.742595459024919,52.35757174690312
7.0,9.742265793795974,52.35801130054171
7.0,9.74193612856703,52.35834096577066
8.0,9.741057021289844,52.35416520620402
8.0,9.741057021289844,52.353835540975076
8.0,9.741166909699492,52.35361576415578
8.0,9.741606463338085,52.35317621051719
8.0,9.74248557061527,52.3527366568786
8.0,9.743474566302105,52.35240699164965
8.0,9.742265793795974,52.35361576415578
9.0,9.749848094061699,52.346912571167245
9.0,9.75105686656783,52.346692794347945
9.0,9.751826085435367,52.346692794347945
9.0,9.751826085435367,52.34702245957689
9.0,9.750177759290644,52.34823123208302
9.0,9.74973820565205,52.34790156685408
9.0,9.74973820565205,52.34757190162513
10.0,9.74973820565205,52.34394558410674
10.0,9.74973820565205,52.34350603046815
10.0,9.750177759290644,52.343286253648856
10.0,9.75105686656783,52.34317636523921
10.0,9.751276643387126,52.34317636523921
10.0,9.751826085435367,52.343286253648856
10.0,9.751826085435367,52.34372580728745
10.0,9.751716197025718,52.34427524933569
10.0,9.750837089748533,52.34449502615499
10.0,9.749848094061699,52.34449502615499
11.0,9.745782222904717,52.350758665504934
11.0,9.746001999724013,52.34911033936021
11.0,9.746771218591551,52.34889056254091
11.0,9.748749209965217,52.35009933504704
11.0,9.748749209965217,52.35020922345669
11.0,9.747760214278385,52.35097844232423
11.0,9.746111888133662,52.35097844232423
12.0,9.7468811070012,52.34548402184182
12.0,9.746441553362606,52.344604914564634
12.0,9.746551441772255,52.344385137745334
12.0,9.746990995410847,52.344055472516395
12.0,9.747100883820496,52.344055472516395
12.0,9.747650325868737,52.34416536092604
12.0,9.747870102688033,52.34427524933569
12.0,9.747979991097681,52.34526424502252
12.0,9.747540437459088,52.34548402184182
13.0,9.745122892446828,52.35372565256543
13.0,9.74556244608542,52.35372565256543
13.0,9.74501300403718,52.354824536661916
13.0,9.744243785169642,52.35559375552945
13.0,9.744133896759994,52.35559375552945
13.0,9.744133896759994,52.3554838671198
13.0,9.744463561988939,52.354055317794376
14.0,9.739298806735475,52.357132193264526
14.0,9.738529587867937,52.358231077361005
14.0,9.737980145819696,52.35856074258995
14.0,9.736991150132862,52.3588904078189
14.0,9.736991150132862,52.35878051940925
14.0,9.739188918325826,52.35702230485488
14.0,9.739298806735475,52.35702230485488
15.0,9.747979991097681,52.34647301752865
15.0,9.749408540423106,52.34812134367338
15.0,9.748968986784513,52.348670785721616
15.0,9.748859098374865,52.348670785721616
15.0,9.748639321555569,52.34856089731197
15.0,9.747760214278385,52.34724223639619
15.0,9.747760214278385,52.34647301752865
16.0,9.75226563907396,52.34603346389006
16.0,9.751716197025718,52.345374133432166
16.0,9.751716197025718,52.34504446820323
16.0,9.753034857941497,52.34504446820323
16.0,9.753034857941497,52.34548402184182
16.0,9.752485415893256,52.34603346389006
17.0,9.73655159649427,52.362077171698694
17.0,9.735452712397787,52.361527729650454
17.0,9.735782377626732,52.36064862237327
17.0,9.736661484903918,52.35976951509608
17.0,9.736771373313566,52.35976951509608
17.0,9.736991150132862,52.361527729650454
17.0,9.736991150132862,52.36174750646975
18.0,9.744903115627531,52.34801145526372
18.0,9.744903115627531,52.34713234798654
18.0,9.74501300403718,52.34713234798654
18.0,9.745892111314365,52.348451008902316
18.0,9.745892111314365,52.348670785721616
18.0,9.745782222904717,52.348670785721616
19.0,9.745342669266124,52.34504446820323
19.0,9.746111888133662,52.34471480297428
19.0,9.746441553362606,52.34471480297428
19.0,9.746661330181903,52.345374133432166
19.0,9.746001999724013,52.34570379866111
19.0,9.745672334495069,52.34581368707076
19.0,9.74556244608542,52.34581368707076
19.0,9.745342669266124,52.345593910251466
19.0,9.745232780856476,52.34526424502252
19.0,9.745232780856476,52.34515435661287
